月份,取值类型,科目编码,科目名称,公司名称,币种,商品大类,平台,行政组织,业务时间,借方发生额,贷方发生额,摘要,凭证号,制单人,来源类型
202601,核算取值,6801.01,所得税_计提所得税,沭阳数宇科技有限公司,人民币,,,,'2026-01-31 00:00:00,32517.84,,计提1月企业所得税,00273,,手工凭证
202601,核算取值,6403.06,营业税金及附加_印花税,湖北氪金网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,3.4,,计提印花税&调整费用+0%,00168,朱丹,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,湖北福之禄至网络科技有限公司,人民币,卡券,福禄开放平台,,'2026-01-19 00:00:00,4115.09,,冲8#003凭证&调整成本+武汉京东世纪贸易有限公司,00001,,手工凭证
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,湖北福之禄至网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,,227.82,充值平台+销售订单自营-直充,00002,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,湖北福之禄至网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,219.06,,充值平台+销售订单自营-直充,00002,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,湖北福之禄至网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,5.66,,充值平台+销售订单自营-卡密,00003,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,湖北福之禄至网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,,5.83,充值平台+销售订单自营-卡密,00003,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,湖北福之禄至网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,611.32,,充值平台+销售订单自营-直充,00004,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,湖北福之禄至网络科技有限公司,人民币,卡券,TOB,,'2026-01-31 00:00:00,,664.03,充值平台+销售订单自营-直充,00004,预设用户,其它系统引入
202601,核算取值,6602.01.02,管理费用_工资性支出_员工社保,湖北福之禄至网络科技有限公司,人民币,,,业务发展中心（武汉）本部,'2026-01-31 00:00:00,2303.0,,确认2026.1月人事公摊成本,00256,,手工凭证
202601,核算取值,6602.01.03,管理费用_工资性支出_员工公积金,湖北福之禄至网络科技有限公司,人民币,,,业务发展中心（武汉）本部,'2026-01-31 00:00:00,3093.0,,确认2026.1月人事公摊成本,00256,,手工凭证
202601,核算取值,6602.01.02,管理费用_工资性支出_员工社保,湖北福之禄至网络科技有限公司,人民币,,,业务发展中心（武汉）本部,'2026-01-31 00:00:00,25600.0,,确认2026.1月人事公摊成本,00256,,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,湖北福之禄至网络科技有限公司,人民币,网游,福禄开放平台,,'2026-01-31 00:00:00,,0.02,调整武汉立硕往来&调整收入,00260,,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,湖北福之禄至网络科技有限公司,人民币,网游,福禄开放平台,,'2026-01-31 00:00:00,,0.07,调整武汉立硕往来&调整收入,00261,,手工凭证
202601,核算取值,6403.03,营业税金及附加_地方教育费附加,湖北福之禄至网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,5954.97,,计提地方教育费附加税&调整费用+0%,00264,,手工凭证
202601,核算取值,6403.02,营业税金及附加_教育费附加,湖北福之禄至网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,8932.45,,计提教育费附加税&调整费用+0%,00264,,手工凭证
202601,核算取值,6403.01,营业税金及附加_城市维护建设税,湖北福之禄至网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,20842.39,,计提城建税&调整费用+0%,00264,,手工凭证
202601,核算取值,6801.01,所得税_计提所得税,湖北福之禄至网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,12328.81,,计提26年1月企业所得税费用,00270,,手工凭证
202601,核算取值,6403.06,营业税金及附加_印花税,湖北福之禄至网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,5918.27,,计提印花税&调整费用+0%,00271,,手工凭证
202601,核算取值,6711.02,营业外支出_税务罚款支出,福州福之信息技术有限公司,人民币,,,,'2026-01-19 00:00:00,50.0,,25年11月个税未申报罚款,00003
202601,核算取值,6711.02,营业外支出_税务罚款支出,福州福禄网络科技有限公司,人民币,,,,'2026-01-19 00:00:00,50.0,,25年11月个税未申报罚款&调整费用+0%,00001
202601,核算取值,6301.02,营业外收入_税费返还,福建福禄网络科技有限公司,人民币,,,,'2026-01-13 00:00:00,,1299.48,2025年福建福禄个税退付手续费,00105
202601,核算取值,6301.02,营业外收入_税费返还,福建福禄网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,,-73.56,计提2025年个税退付手续费增值税,00163,,手工凭证
202601,核算取值,6403.01,营业税金及附加_城市维护建设税,福建福禄网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,51.81,,计提城建税&调整费用+0%,00171,,手工凭证
202601,核算取值,6403.06,营业税金及附加_印花税,福建福禄网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,3.61,,计提印花税&调整费用+0%,00171,,手工凭证
202601,核算取值,6403.03,营业税金及附加_地方教育费附加,福建福禄网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,20.72,,计提地方教育费附加税&调整费用+0%,00171,,手工凭证
202601,核算取值,6403.02,营业税金及附加_教育费附加,福建福禄网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,31.09,,计提教育费附加税&调整费用+0%,00171,,手工凭证
202601,核算取值,6602.01.01,管理费用_工资性支出_员工工资,福禄控股有限公司,港币,,,财务中心群本部,'2026-01-14 00:00:00,-10903.33,,冲销计提2025.10月香港董事薪金,00005,潘霞,手工凭证
202601,核算取值,6602.01.01,管理费用_工资性支出_员工工资,福禄控股有限公司,港币,,,财务中心群本部,'2026-01-14 00:00:00,-10000.0,,冲销计提2025.10月香港董事薪金,00005,潘霞,手工凭证
202601,核算取值,6602.01.01,管理费用_工资性支出_员工工资,福禄控股有限公司,港币,,,财务中心群本部,'2026-01-14 00:00:00,-10000.0,,冲销计提2025.11月香港董事薪金,00006,潘霞,手工凭证
202601,核算取值,6602.01.01,管理费用_工资性支出_员工工资,福禄控股有限公司,港币,,,财务中心群本部,'2026-01-14 00:00:00,-10903.33,,冲销计提2025.11月香港董事薪金,00006,潘霞,手工凭证
202601,核算取值,6602.01.01,管理费用_工资性支出_员工工资,福禄控股有限公司,港币,,,财务中心群本部,'2026-01-14 00:00:00,-10000.0,,冲销计提2025.12月香港董事薪金,00007,潘霞,手工凭证
202601,核算取值,6602.01.01,管理费用_工资性支出_员工工资,福禄控股有限公司,港币,,,财务中心群本部,'2026-01-14 00:00:00,-10903.33,,冲销计提2025.12月香港董事薪金,00007,潘霞,手工凭证
202601,核算取值,6602.01.01,管理费用_工资性支出_员工工资,福禄控股有限公司,港币,,,财务中心群本部,'2026-01-14 00:00:00,33535.0,,计提2025.10-12月香港董事薪金,00008,潘霞,手工凭证
202601,核算取值,6602.01.01,管理费用_工资性支出_员工工资,福禄控股有限公司,港币,,,财务中心群本部,'2026-01-14 00:00:00,30000.0,,计提2025.10-12月香港董事薪金,00008,潘霞,手工凭证
202601,核算取值,6602.01.01,管理费用_工资性支出_员工工资,福禄控股有限公司,港币,,,财务中心群本部,'2026-01-31 00:00:00,10903.33,,计提2026.1月香港董事薪金,00017,潘霞,手工凭证
202601,核算取值,6602.01.01,管理费用_工资性支出_员工工资,福禄控股有限公司,港币,,,财务中心群本部,'2026-01-31 00:00:00,10000.0,,计提2026.1月香港董事薪金,00017,潘霞,手工凭证
202601,核算取值,6603.04,财务费用_汇兑损益,福禄控股有限公司,人民币,,,,'2026-01-31 00:00:00,3190614.27,,结转汇兑损益,00018,潘霞,期末调汇
202601,核算取值,6601.04.03.03,销售费用_办公费_差旅费_住宿费,福禄福擎网络科技有限公司,人民币,,,阳阳组,'2026-01-30 00:00:00,-0.43,,调整12月143#凭证抖音大会、抖音平台26年规划会议等FLFQ-XZ-FK-20251229-00002&调整费用+调整税率+决算不取+0%,00028,,手工凭证
202601,核算取值,6403.01,营业税金及附加_城市维护建设税,福禄福擎网络科技有限公司,人民币,,,,'2026-01-30 00:00:00,-0.02,,调整12月计提附加税尾差&调整费用+决算取+0%,00029,,手工凭证
202601,核算取值,6403.06,营业税金及附加_印花税,福禄福擎网络科技有限公司,人民币,,,,'2026-01-30 00:00:00,1477.7,,调整12月计提印花税&调整费用+决算取+0%,00029,,手工凭证
202601,核算取值,6403.02,营业税金及附加_教育费附加,福禄福擎网络科技有限公司,人民币,,,,'2026-01-30 00:00:00,-0.01,,调整12月计提附加税尾差&调整费用+决算取+0%,00029,,手工凭证
202601,核算取值,6403.03,营业税金及附加_地方教育费附加,福禄福擎网络科技有限公司,人民币,,,,'2026-01-30 00:00:00,-0.01,,调整12月计提附加税尾差&调整费用+决算取+0%,00029,,手工凭证
202601,核算取值,6401.03.04,主营业务成本_工资性支出_年度奖金,福禄福擎网络科技有限公司,人民币,,,视频文娱运营组,'2026-01-31 00:00:00,-120480.75,,冲红1月重复计提2025年年终奖金（福禄福擎）-此奖金已随12月工资在1月份发放,00067,,手工凭证
202601,核算取值,6602.12,管理费用_劳务派遣服务费,福禄（武汉）科技集团有限公司,人民币,,,资金管理中心,'2026-01-29 00:00:00,0.56,,确认2025年10月份马来方人工费用FLWH-YWRZDZDBM-20251106-00001&调整费用+6%,00108,潘霞,手工凭证
202601,核算取值,6602.01.01,管理费用_工资性支出_员工工资,福禄（武汉）科技集团有限公司,人民币,,,共享服务中心本部,'2026-01-31 00:00:00,10000.0,,202601董事酬金&调整费用+0%,00130,潘霞,手工凭证
202601,核算取值,6001.03.02,主营业务收入_技术服务收入_平台服务,福禄（武汉）科技集团有限公司,人民币,网娱,,,'2026-01-31 00:00:00,,5503.15,计提法务服务收入&调整收入+武汉福游网络科技有限公司+6%,00171,潘霞,手工凭证
202601,核算取值,6001.03.02,主营业务收入_技术服务收入_平台服务,福禄（武汉）科技集团有限公司,人民币,网娱,,,'2026-01-31 00:00:00,,-0.03,调整数云收入计提尾差&调整收入+武汉福禄数云网络科技有限公司+6%,00172,潘霞,手工凭证
202601,核算取值,6001.03.02,主营业务收入_技术服务收入_平台服务,福禄（武汉）科技集团有限公司,人民币,网娱,,,'2026-01-31 00:00:00,,-70754.72,冲销计提平台服务收入（合同未签）&调整收入+武汉福禄信息科技有限公司+6%,00173,潘霞,手工凭证
202601,核算取值,6001.03.02,主营业务收入_技术服务收入_平台服务,福禄（武汉）科技集团有限公司,人民币,网娱,,,'2026-01-31 00:00:00,,4.0,调整计提平台服务收入尾差&调整收入+武汉福禄信息科技有限公司+6%,00174,潘霞,手工凭证
202601,核算取值,6001.03.07,主营业务收入_技术服务收入_信息服务,福禄（武汉）科技集团有限公司,人民币,生活服务,,,'2026-01-31 00:00:00,,-2830.19,冲销计提灵工中心1月人力服务费&调整收入+武汉福穗网络科技有限公司+6%,00175,潘霞,手工凭证
202601,核算取值,6001.03.02,主营业务收入_技术服务收入_平台服务,福禄（武汉）科技集团有限公司,人民币,网娱,,,'2026-01-31 00:00:00,,-5833.33,冲销计提平台服务收入&调整收入+武汉福禄传媒有限公司+6%,00176,潘霞,手工凭证
202601,核算取值,6001.03.07,主营业务收入_技术服务收入_信息服务,福禄（武汉）科技集团有限公司,人民币,网娱,,,'2026-01-31 00:00:00,,-5000.0,冲销计提业财管理部服务费&调整收入+武汉福禄传媒有限公司+6%,00177,潘霞,手工凭证
202601,核算取值,6001.03.07,主营业务收入_技术服务收入_信息服务,福禄（武汉）科技集团有限公司,人民币,网娱,,,'2026-01-31 00:00:00,,0.01,调整计提安全法务中心服务费&调整收入+北京福禄福喜科技有限公司+6%,00178,潘霞,手工凭证
202601,核算取值,6602.04.03.01,管理费用_办公费_差旅费_市内交通,福禄（武汉）科技集团有限公司,人民币,,,税务管理部,'2026-01-31 00:00:00,0.71,,调整进项税FL-XZ-FK-20260115-00011&调整费用+1%,00182,潘霞,手工凭证
202601,核算取值,6403.06,营业税金及附加_印花税,福禄（武汉）科技集团有限公司,人民币,,,,'2026-01-31 00:00:00,254.27,,计提附加税&调整费用+0%,00185,潘霞,手工凭证
202601,核算取值,6403.03,营业税金及附加_地方教育费附加,福禄（武汉）科技集团有限公司,人民币,,,,'2026-01-31 00:00:00,52.49,,计提附加税&调整费用+0%,00185,潘霞,手工凭证
202601,核算取值,6403.01,营业税金及附加_城市维护建设税,福禄（武汉）科技集团有限公司,人民币,,,,'2026-01-31 00:00:00,131.24,,计提附加税&调整费用+0%,00185,潘霞,手工凭证
202601,核算取值,6403.02,营业税金及附加_教育费附加,福禄（武汉）科技集团有限公司,人民币,,,,'2026-01-31 00:00:00,78.74,,计提附加税&调整费用+0%,00185,潘霞,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,福禄（香港）有限公司,人民币,网娱,福禄开放平台,,'2026-01-31 00:00:00,,-22985608.81,海宇1月供货成本&调整成本+0%,00055,潘霞,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,福禄（香港）有限公司,人民币,网游,福禄开放平台,,'2026-01-31 00:00:00,,14484566.16,1月销售收入&调整收入+0%,00055,潘霞,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,福禄（香港）有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,,-22237.16,海宇1月供货成本&调整成本+0%,00055,潘霞,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,福禄（香港）有限公司,人民币,网娱,福禄开放平台,,'2026-01-31 00:00:00,,23099569.75,1月销售收入&调整收入+0%,00055,潘霞,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,福禄（香港）有限公司,人民币,网游,福禄开放平台,,'2026-01-31 00:00:00,,-14412498.41,海宇1月供货成本&调整成本+0%,00055,潘霞,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,福禄（香港）有限公司,人民币,卡券,福禄开放平台,,'2026-01-31 00:00:00,,22348.35,1月销售收入&调整收入+0%,00055,潘霞,手工凭证
